
2.86,12.15,1.80,8.17,3.30,3.74,0.88,28.90,1.12,1.12,7.14,2.65,2.70,12.17,3.10,0.90
2.86,12.15,1.80,8.17,3.30,3.74,0.88,28.90,1.12,1.12,7.14,2.65,2.70,12.17,3.10,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.14,2.65,2.70,12.17,3.10,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.14,2.65,2.70,12.17,3.10,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.14,2.65,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.14,2.65,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.14,2.65,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.65,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.65,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.65,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.17,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.17,3.04,0.90
2.86,12.15,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.17,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.17,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.17,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,28.90,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.70,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.04,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.10,2.64,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.64,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.64,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.21,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.18,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.14,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.66,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.12,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.17,3.17,0.90
2.86,12.14,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.17,3.17,0.90
2.86,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.17,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.17,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.75,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.17,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.12,2.67,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.67,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.67,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.15,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.70,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.03,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.13,2.66,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.66,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.66,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.66,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.18,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.88,12.15,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.68,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.71,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.11,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.21,2.65,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.65,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.65,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.65,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.14,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.18,3.07,0.90
2.86,12.14,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.18,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.18,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.18,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.70,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.07,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.08,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.08,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,7.17,2.67,2.70,12.17,3.08,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,6.99,2.67,2.70,12.17,3.08,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,6.99,2.67,2.70,12.17,3.08,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,6.99,2.65,2.70,12.17,3.08,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,6.99,2.65,2.70,12.17,3.08,0.90
2.88,12.15,1.80,8.06,3.30,3.73,0.88,29.00,1.12,1.12,6.99,2.65,2.70,12.17,3.08,0.90
